Liptan Budidaya Pisang;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-budidaya-pisang
Liptan Pengendalian Keracunan Besi (Fe) pada Lahan Sawah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pengendalian-keracunan-besi-fe-pada-lahan-sawah
Liptan Teknik Pembuatan Atabel;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-teknik-pembuatan-atabel
Liptan Teknologi Tampurin Jagung di Lahan Gambut;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-teknologi-tampurin-jagung-di-lahan-gambut
Liptan Pasca Panen Kakao;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pasca-panen-kakao
Liptan Teknologi Pembuatan Silase Untuk Pakan Ternak Sapi Penggemukan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-teknologi-pembuatan-silase-untuk-pakan-ternak-sapi-penggemukan
Liptan Teknik Tanam Benih Langsung TABELA;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-teknik-tanam-benih-langsung-tabela
Liptan Pengendalian Jamur Akar Putih (JAP) pada Karet;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pengendalian-jamur-akar-putih-jap-pada-karet
Liptan Sistem Tanam Ganda Pada Karet;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-sistem-tanam-ganda-pada-karet
Liptan Padi Unggul Varietas Baru diantara Tanaman Karet;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-padi-unggul-varietas-baru-diantara-tanaman-karet
Liptan Tanaman Kemiri Sebagai Konservasi Tanah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-tanaman-kemiri-sebagai-konservasi-tanah
Liptan Penanaman Jagung sebagai Tanaman Sela Kelapa;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penanaman-jagung-sebagai-tanaman-sela-kelapa
Liptan Rumpon Alat Bantu Mengumpulkan Ikan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-rumpon-alat-bantu-mengumpulkan-ikan
Liptan Penanganan Buah Buahan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penanganan-buah-buahan
Liptan Sawit Dupa;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-sawit-dupa
Liptan Pupuk Super Phosphat SP 36 Pengganti TSP;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pupuk-super-phosphat-sp-36-pengganti-tsp
Liptan Pemupukan Kedele;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pemupukan-kedele
Liptan Pola Pemberian Pakan Pada Ternak Sapi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pola-pemberian-pakan-pada-ternak-sapi
Liptan Kredit Usaha Tani (KUT) Pola Khusus;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-kredit-usaha-tani-kut-pola-khusus
Liptan Pembesaran Ikan Kerapu Lumpur;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pembesaran-ikan-kerapu-lumpur
Liptan Menyusun Ransum Ayam Buras;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-menyusun-ransum-ayam-buras
Pembesaran Ikan Beronang Dalam Jaring Terapung;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembesaran-ikan-beronang-dalam-jaring-terapung
Liptan Penggemukan Sapi Potong;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penggemukan-sapi-potong
Liptan Pembibitan Tanaman Kapuk Randu;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pembibitan-tanaman-kapuk-randu
Liptan Pembibitan Kemiri;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pembibitan-kemiri
Liptan Pembesaran Kakap Putih Dengan Metode Jaring Apung;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pembesaran-kakap-putih-dengan-metode-jaring-apung
Liptan Teknik Inseminasi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-teknik-inseminasi
Liptan Rabies;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-rabies
Liptan Pusat Pelatihan Pertanian dan Pedesaan Swadaya ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pusat-pelatihan-pertanian-dan-pedesaan-swadaya-
Liptan Penanaman Kakao Diantara Tanaman Kelapa;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penanaman-kakao-diantara-tanaman-kelapa
Liptan Penanganan Panen dan Pasca Panen Udang Windu;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penanganan-panen-dan-pasca-panen-udang-windu
Liptan Pemijahan Ikan Jelawat secara Hypopisasi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pemijahan-ikan-jelawat-secara-hypopisasi
Liptan Peningkatan Kesuburan Tanah Pada Lahan Kering;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-peningkatan-kesuburan-tanah-pada-lahan-kering
Liptan Urea Briket dan Penggunaannya pada Tanaman Padi Sawah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-urea-briket-dan-penggunaannya-pada-tanaman-padi-sawah
Liptan Teknik Pengangkutan Benur Udang Windu;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-teknik-pengangkutan-benur-udang-windu
Liptan Menumbuh Kembangkan Kelompok Tani Nelayan di Wilayah Pantai;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-menumbuh-kembangkan-kelompok-tani-nelayan-di-wilayah-pantai
Liptan Pos Kesehatan Hewan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pos-kesehatan-hewan
Liptan Pengelolaan Reproduksi Sapi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pengelolaan-reproduksi-sapi
Liptan Itik Sawang Sebagai Alternatif dalam Pengembangan Desa Pantai;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-itik-sawang-sebagai-alternatif-dalam-pengembangan-desa-pantai
Liptan Pembesaran Kerang Darah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pembesaran-kerang-darah
Liptan Bercocok Tanam Gambir;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-bercocok-tanam-gambir
Liptan Program PTPL Bagi Penyuluh Pertanian;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-program-ptpl-bagi-penyuluh-pertanian
Liptan Membuat Abon Ikan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-membuat-abon-ikan
Liptan Budidaya Pinang;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-budidaya-pinang
Leaflet Usaha Tani Jagung Sukmaraga;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/leaflet-usaha-tani-jagung-sukmaraga
Leaflet Vub Padi Martapura di Lahan Pasang Surut;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/leaflet-vub-padi-martapura-di-lahan-pasang-surut
Leaflet Rekomendasi Pemupukan NPK;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/leaflet-rekomendasi-pemupukan-npk
Leaflet Pengendalian Penyakit Septicemia Epizootica;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/leaflet-pengendalian-penyakit-septicemia-epizootica
Leaflet Salak Hibrida;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/leaflet-salak-hibrida
Leaflet Teknisi Budidaya Padi Gogo VUB Situ Patenggang;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/leaflet-teknisi-budidaya-padi-gogo-vub-situ-patenggang
Leaflet Pengenalan dan Pengendalian Ulat Grayak Pada Tanaman Padi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/leaflet-pengenalan-dan-pengendalian-ulat-grayak-pada-tanaman-padi
Leaflet Flu Burung Sebab dan Mengatasi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/leaflet-flu-burung-sebab-dan-mengatasi
Leaflet Apa Itu Prima Tani;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/leaflet-apa-itu-prima-tani
Leaflet Kompos Tankos Kelapa Sawit Dapat Meningkatkan Beberapa Hasil Komoditas;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/leaflet-kompos-tankos-kelapa-sawit-dapat-meningkatkan-beberapa-hasil-komoditas
Leaflet Pengayaan Hara Kotoran Sapi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/leaflet-pengayaan-hara-kotoran-sapi
Leaflet Penggunaan BioPestisida Pada Tanaman Cabe Merah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/leaflet-penggunaan-biopestisida-pada-tanaman-cabe-merah
Liptan Budidaya Ikan Jelawat dalam Keramba Apung;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-budidaya-ikan-jelawat-dalam-keramba-apung
Liptan Memperpanjang Masa Simpan Ikan Asap;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-memperpanjang-masa-simpan-ikan-asap
Liptan Mengenal Tanah Asam dalam Budidaya Udang di Tambak;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-mengenal-tanah-asam-dalam-budidaya-udang-di-tambak
Liptan Pengangkutan Benih Udang;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pengangkutan-benih-udang
Liptan Petunjuk Pembenihan Ikan Mas;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-petunjuk-pembenihan-ikan-mas
Liptan Gill Tong (Jaring Berkantong);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-gill-tong-jaring-berkantong
Liptan Pemeliharaan Ikan Nila di Sawah Pasang Surut;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pemeliharaan-ikan-nila-di-sawah-pasang-surut
Liptan Pembuatan Ikan Asin;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pembuatan-ikan-asin
Liptan Pemeliharaan Tiram;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pemeliharaan-tiram
Liptan Mengenal Teknologi Kawin Suntik;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-mengenal-teknologi-kawin-suntik
Liptan Intensifikasi Kolam Air Tawar;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-intensifikasi-kolam-air-tawar
Liptan Budidaya Ikan Kerapu Lumpur;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-budidaya-ikan-kerapu-lumpur
Liptan Pembesaran Udang Windu;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pembesaran-udang-windu
Liptan Tehnik Penjernihan Air;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-tehnik-penjernihan-air
Liptan Lampara Dasar;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-lampara-dasar
Liptan Lapdu (jaring lapis dua);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-lapdu-jaring-lapis-dua
Liptan Pemupukan Tambak Udang;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pemupukan-tambak-udang
Liptan Dendeng Ikan Mujair;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-dendeng-ikan-mujair
Liptan Pemindangan Ikan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pemindangan-ikan
Liptan Budidaya Kepiting Bakau;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-budidaya-kepiting-bakau
Liptan Intensifikasi Tambak;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-intensifikasi-tambak
Liptan Penangkar Benih;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penangkar-benih
Liptan Pembesaran Tripang dalam Kurung Tancap;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pembesaran-tripang-dalam-kurung-tancap
Liptan Penangnan Panen dan Pasca Panen Udang Windu;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penangnan-panen-dan-pasca-panen-udang-windu
Liptan Tikus dan Pengendaliannya;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-tikus-dan-pengendaliannya
Liptan Alat Pengeringan Cengkeh;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-alat-pengeringan-cengkeh
Liptan Pemeliharaan Itik di Daerah Pantai;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pemeliharaan-itik-di-daerah-pantai
